scope,dataset,model,far_percent,frr_percent,eer_percent,false_accepts,false_rejects,aggregation,source
dataset research,beacon-type2branch-paired-dev,type2branch_hybrid,24.691358024691358,67.90123456790124,40.74074074074074,,,pooled_discrete,reports/2026-09-20/evidence/beacon_type2branch_dev_evaluation_v1/report.json
general typing RESULTS.md,cmu,"Existing positional scorer, enrollment threshold",33.91,18.8,26.31,3052/9000,188/1000,pooled; rounded source table,.worktrees/general-typing/experiments/general_typing/RESULTS.md
general typing RESULTS.md,cmu,distance,0.21,99.9,38.02,19/9000,999/1000,pooled; rounded source table,.worktrees/general-typing/experiments/general_typing/RESULTS.md
general typing RESULTS.md,cmu,logistic,0.87,99.2,28.32,78/9000,992/1000,pooled; rounded source table,.worktrees/general-typing/experiments/general_typing/RESULTS.md
general typing RESULTS.md,cmu,extra_trees,1.62,98.8,28.0,146/9000,988/1000,pooled; rounded source table,.worktrees/general-typing/experiments/general_typing/RESULTS.md
general typing RESULTS.md,fixed,"Existing positional scorer, enrollment threshold",50.97,13.46,31.64,9257/18161,188/1397,pooled; rounded source table,.worktrees/general-typing/experiments/general_typing/RESULTS.md
general typing RESULTS.md,fixed,distance,0.11,99.86,35.08,20/18161,1395/1397,pooled; rounded source table,.worktrees/general-typing/experiments/general_typing/RESULTS.md
general typing RESULTS.md,fixed,logistic,0.19,99.57,37.72,34/18161,1391/1397,pooled; rounded source table,.worktrees/general-typing/experiments/general_typing/RESULTS.md
general typing RESULTS.md,fixed,extra_trees,0.36,96.35,34.86,65/18161,1346/1397,pooled; rounded source table,.worktrees/general-typing/experiments/general_typing/RESULTS.md
general typing RESULTS.md,free,distance,0.83,91.79,30.02,493/59553,4205/4581,pooled; rounded source table,.worktrees/general-typing/experiments/general_typing/RESULTS.md
general typing RESULTS.md,free,logistic,1.9,93.25,31.61,1129/59553,4272/4581,pooled; rounded source table,.worktrees/general-typing/experiments/general_typing/RESULTS.md
general typing RESULTS.md,free,extra_trees,1.57,90.68,28.6,936/59553,4154/4581,pooled; rounded source table,.worktrees/general-typing/experiments/general_typing/RESULTS.md
general typing RESULTS.md,cmu,keyrecs_only / distance,0.17,99.9,38.02,15/9000,999/1000,pooled; rounded source table,.worktrees/general-typing/experiments/general_typing/RESULTS.md
general typing RESULTS.md,cmu,keyrecs_only / logistic,0.57,99.4,28.4,51/9000,994/1000,pooled; rounded source table,.worktrees/general-typing/experiments/general_typing/RESULTS.md
general typing RESULTS.md,cmu,keyrecs_only / extra_trees,0.46,99.5,32.1,41/9000,995/1000,pooled; rounded source table,.worktrees/general-typing/experiments/general_typing/RESULTS.md
general typing RESULTS.md,fixed,cmu_only / distance,0.7,99.21,35.08,127/18161,1386/1397,pooled; rounded source table,.worktrees/general-typing/experiments/general_typing/RESULTS.md
general typing RESULTS.md,fixed,cmu_only / logistic,2.33,93.41,34.16,424/18161,1305/1397,pooled; rounded source table,.worktrees/general-typing/experiments/general_typing/RESULTS.md
general typing RESULTS.md,fixed,cmu_only / extra_trees,0.89,91.77,33.07,161/18161,1282/1397,pooled; rounded source table,.worktrees/general-typing/experiments/general_typing/RESULTS.md
general typing RESULTS.md,free,cmu_only / distance,5.14,71.97,30.02,3061/59553,3297/4581,pooled; rounded source table,.worktrees/general-typing/experiments/general_typing/RESULTS.md
general typing RESULTS.md,free,cmu_only / logistic,1.02,94.04,31.85,607/59553,4308/4581,pooled; rounded source table,.worktrees/general-typing/experiments/general_typing/RESULTS.md
general typing RESULTS.md,free,cmu_only / extra_trees,2.97,94.22,33.66,1769/59553,4316/4581,pooled; rounded source table,.worktrees/general-typing/experiments/general_typing/RESULTS.md
general typing RESULTS.md,cmu,cmu_only / distance,1.57,98.4,38.02,141/9000,984/1000,pooled; rounded source table,.worktrees/general-typing/experiments/general_typing/RESULTS.md
general typing RESULTS.md,cmu,cmu_only / logistic,0.79,99.2,26.4,71/9000,992/1000,pooled; rounded source table,.worktrees/general-typing/experiments/general_typing/RESULTS.md
general typing RESULTS.md,cmu,cmu_only / extra_trees,3.12,94.9,26.91,281/9000,949/1000,pooled; rounded source table,.worktrees/general-typing/experiments/general_typing/RESULTS.md
general typing RESULTS.md,fixed,keyrecs_only / distance,0.09,99.86,35.08,17/18161,1395/1397,pooled; rounded source table,.worktrees/general-typing/experiments/general_typing/RESULTS.md
general typing RESULTS.md,fixed,keyrecs_only / logistic,0.24,99.36,36.93,44/18161,1388/1397,pooled; rounded source table,.worktrees/general-typing/experiments/general_typing/RESULTS.md
general typing RESULTS.md,fixed,keyrecs_only / extra_trees,0.14,99.79,37.74,25/18161,1394/1397,pooled; rounded source table,.worktrees/general-typing/experiments/general_typing/RESULTS.md
general typing RESULTS.md,free,keyrecs_only / distance,0.67,93.21,30.02,401/59553,4270/4581,pooled; rounded source table,.worktrees/general-typing/experiments/general_typing/RESULTS.md
general typing RESULTS.md,free,keyrecs_only / logistic,1.58,94.08,31.98,943/59553,4310/4581,pooled; rounded source table,.worktrees/general-typing/experiments/general_typing/RESULTS.md
general typing RESULTS.md,free,keyrecs_only / extra_trees,1.24,90.42,27.02,738/59553,4142/4581,pooled; rounded source table,.worktrees/general-typing/experiments/general_typing/RESULTS.md
general typing RESULTS.md,BEACON gameplay,pooled/distance,9.97,91.8,51.43,73/732,336/366,pooled; rounded source table,.worktrees/general-typing/experiments/general_typing/RESULTS.md
general typing RESULTS.md,BEACON gameplay,pooled/logistic,7.51,93.72,54.92,55/732,343/366,pooled; rounded source table,.worktrees/general-typing/experiments/general_typing/RESULTS.md
general typing RESULTS.md,BEACON gameplay,pooled/extra_trees,4.64,96.99,53.89,34/732,355/366,pooled; rounded source table,.worktrees/general-typing/experiments/general_typing/RESULTS.md
general typing RESULTS.md,BEACON gameplay,cmu_only/distance,22.4,86.34,51.43,164/732,316/366,pooled; rounded source table,.worktrees/general-typing/experiments/general_typing/RESULTS.md
general typing RESULTS.md,BEACON gameplay,cmu_only/logistic,5.19,96.99,48.91,38/732,355/366,pooled; rounded source table,.worktrees/general-typing/experiments/general_typing/RESULTS.md
general typing RESULTS.md,BEACON gameplay,cmu_only/extra_trees,0.96,98.63,48.91,7/732,361/366,pooled; rounded source table,.worktrees/general-typing/experiments/general_typing/RESULTS.md
general typing RESULTS.md,BEACON gameplay,keyrecs_only/distance,8.47,92.62,51.43,62/732,339/366,pooled; rounded source table,.worktrees/general-typing/experiments/general_typing/RESULTS.md
general typing RESULTS.md,BEACON gameplay,keyrecs_only/logistic,5.19,93.99,55.19,38/732,344/366,pooled; rounded source table,.worktrees/general-typing/experiments/general_typing/RESULTS.md
general typing RESULTS.md,BEACON gameplay,keyrecs_only/extra_trees,5.33,97.27,52.53,39/732,356/366,pooled; rounded source table,.worktrees/general-typing/experiments/general_typing/RESULTS.md
general typing ALIGNED_RESULTS.md,cmu,Shipped positional scorer,33.91,18.8,26.31,3052/9000,188/1000,pooled; rounded source table,.worktrees/general-typing/experiments/general_typing/ALIGNED_RESULTS.md
general typing ALIGNED_RESULTS.md,cmu,pooled/distance,1.44,97.2,26.31,130/9000,972/1000,pooled; rounded source table,.worktrees/general-typing/experiments/general_typing/ALIGNED_RESULTS.md
general typing ALIGNED_RESULTS.md,cmu,pooled/logistic,0.42,95.3,25.41,38/9000,953/1000,pooled; rounded source table,.worktrees/general-typing/experiments/general_typing/ALIGNED_RESULTS.md
